transaction_id,customer_id,product_id,transaction_date,quantity,payment_method,unit_price,total_amount,timestamp
1853,8,3,2024-02-27,1,Efectivo,50,98.44012017774007,2024-02-27 06:24:12
1854,93,5,2024-02-13,3,Tarjeta,500,1564.7636980893749,2024-02-13 19:23:23
1855,53,2,2024-08-20,1,Efectivo,30,125.28612926686004,2024-08-20 19:52:04
1856,55,6,2024-06-10,2,Tarjeta,1000,2105.530755884073,2024-06-10 02:24:40
1857,32,2,2024-05-11,1,Transferencia,30,68.55332569211808,2024-05-11 18:37:01
1858,51,3,2024-08-25,3,Transferencia,50,386.902099202103,2024-08-25 22:17:29
1859,44,6,2024-08-04,1,Efectivo,1000,1054.8153733324039,2024-08-04 05:34:03
1860,82,1,2024-08-10,3,Transferencia,100,413.70918648336146,2024-08-10 00:40:19
1861,70,1,2024-02-06,3,Efectivo,100,549.2312904455165,2024-02-06 15:48:12
1862,18,7,2024-01-12,1,Efectivo,720,808.0436935901009,2024-01-12 04:45:40
1863,83,4,2024-03-14,2,Transferencia,100,341.14146993196186,2024-03-14 12:04:44
1864,22,3,2024-06-10,3,Transferencia,50,192.68039405007016,2024-06-10 17:44:29
1865,37,4,2024-04-04,1,Efectivo,100,160.96905921498788,2024-04-04 12:33:30
1866,96,6,2024-10-25,3,Transferencia,1000,3236.089626239266,2024-10-25 16:00:00
1867,56,3,2024-02-13,2,Tarjeta,50,144.5705421750448,2024-02-13 21:48:17
1868,59,5,2024-08-16,1,Transferencia,500,530.5803676246143,2024-08-16 01:48:07
1869,3,2,2024-01-04,1,Transferencia,30,119.42455945613229,2024-01-04 16:51:32
1870,28,5,2024-10-10,1,Tarjeta,500,511.81095496677665,2024-10-10 17:15:12
1871,74,6,2024-03-16,2,Transferencia,1000,2155.4908848086757,2024-03-16 08:38:30
1872,35,3,2024-09-20,3,Transferencia,50,307.9187889788942,2024-09-20 04:32:40
1873,61,8,2024-02-17,1,Efectivo,350,400.20949429556464,2024-02-17 13:43:30
1874,93,6,2024-08-22,3,Transferencia,1000,3031.9160637736195,2024-08-22 23:03:58
1875,54,8,2024-05-05,3,Transferencia,350,1301.2375223609529,2024-05-05 20:19:27
1876,63,2,2024-01-23,2,Tarjeta,30,144.76848211458196,2024-01-23 00:50:17
1877,79,1,2024-02-13,1,Efectivo,100,158.66890681704888,2024-02-13 23:57:41
1878,97,1,2024-09-22,3,Efectivo,100,512.8711853106281,2024-09-22 16:42:04
1879,7,6,2024-07-04,1,Efectivo,1000,1073.2366618794124,2024-07-04 14:09:09
1880,76,4,2024-01-24,1,Transferencia,100,196.0382052943465,2024-01-24 16:11:08
1881,49,3,2024-05-06,2,Efectivo,50,215.64119158258964,2024-05-06 18:25:20
1882,94,3,2024-05-25,1,Tarjeta,50,95.97475958769849,2024-05-25 22:35:01
1883,85,1,2024-07-17,1,Efectivo,100,195.83332638425372,2024-07-17 08:38:47
1884,31,7,2024-04-28,3,Tarjeta,720,2363.3697634568907,2024-04-28 00:53:16
1885,58,5,2024-08-21,2,Efectivo,500,1073.66706412978,2024-08-21 20:51:28
1886,61,7,2024-06-02,1,Efectivo,720,741.3817820863214,2024-06-02 11:28:20
1887,24,2,2024-08-13,3,Tarjeta,30,347.4897153955989,2024-08-13 13:48:34
1888,20,5,2024-08-03,2,Efectivo,500,1085.1926885029472,2024-08-03 08:52:01
1889,37,5,2024-09-30,2,Efectivo,500,1138.8845498455976,2024-09-30 01:19:06
1890,4,6,2024-01-16,3,Efectivo,1000,3157.1204332287925,2024-01-16 19:02:15
1891,92,1,2024-01-18,3,Transferencia,100,383.71104054466036,2024-01-18 18:09:10
1892,20,7,2024-03-02,3,Tarjeta,720,2352.4553843275253,2024-03-02 13:59:05
1893,60,7,2024-10-23,3,Efectivo,720,2206.384428616684,2024-10-23 13:40:20
1894,24,1,2024-02-11,3,Tarjeta,100,441.6024641652219,2024-02-11 22:32:11
1895,50,7,2024-01-30,1,Tarjeta,720,779.1953445697304,2024-01-30 06:07:43
1896,49,8,2024-07-13,1,Tarjeta,350,399.2442276706721,2024-07-13 19:55:36
1897,51,1,2024-10-23,2,Efectivo,100,354.76099154517834,2024-10-23 21:55:46
1898,96,6,2024-06-19,1,Efectivo,1000,1084.513245909078,2024-06-19 12:46:11
1899,36,4,2024-04-07,1,Tarjeta,100,179.411876662986,2024-04-07 00:59:58
1900,98,5,2024-04-10,1,Transferencia,500,513.4931653030621,2024-04-10 02:56:04
1901,100,6,2024-04-25,3,Tarjeta,1000,3082.414768020413,2024-04-25 13:48:45
1902,66,3,2024-03-28,2,Transferencia,50,216.58935166747938,2024-03-28 23:55:34
1903,79,2,2024-07-13,2,Tarjeta,30,248.26796727988423,2024-07-13 16:39:00
1904,34,4,2024-08-10,2,Tarjeta,100,370.292219509381,2024-08-10 17:14:45
1905,36,3,2024-05-08,2,Tarjeta,50,271.6562115033243,2024-05-08 04:57:42
1906,6,5,2024-01-27,1,Efectivo,500,537.2887374383707,2024-01-27 02:51:05
1907,39,7,2024-08-17,1,Transferencia,720,768.6503107370833,2024-08-17 02:41:45
1908,42,1,2024-09-01,3,Transferencia,100,457.09060577530306,2024-09-01 15:21:19
1909,58,5,2024-01-01,2,Tarjeta,500,1048.3268850029838,2024-01-01 17:21:11
1910,12,6,2024-09-13,1,Efectivo,1000,1012.7961317220011,2024-09-13 22:10:34
1911,3,2,2024-01-27,1,Efectivo,30,125.22126095144652,2024-01-27 17:29:39
1912,18,6,2024-04-03,3,Transferencia,1000,3094.9923981291467,2024-04-03 15:30:28
1913,40,4,2024-09-27,3,Efectivo,100,394.78620400538045,2024-09-27 12:48:24
1914,21,4,2024-07-27,3,Transferencia,100,352.5123445175651,2024-07-27 11:22:14
1915,15,2,2024-03-28,1,Transferencia,30,123.56569767494007,2024-03-28 01:40:50
1916,97,8,2024-10-22,1,Transferencia,350,412.1763403445795,2024-10-22 12:12:32
1917,99,3,2024-03-30,3,Efectivo,50,360.0999514238456,2024-03-30 02:21:24
1918,26,3,2024-03-03,2,Transferencia,50,284.08383970734945,2024-03-03 17:24:08
1919,8,4,2024-05-23,3,Transferencia,100,423.3174456032131,2024-05-23 16:39:05
1920,100,4,2024-04-30,3,Tarjeta,100,497.80697400728275,2024-04-30 14:54:38
1921,94,7,2024-05-22,3,Transferencia,720,2200.4758527768,2024-05-22 08:42:03
1922,87,1,2024-01-18,3,Transferencia,100,380.4285826224049,2024-01-18 23:58:52
1923,42,7,2024-05-19,1,Tarjeta,720,804.8121224580948,2024-05-19 09:49:21
1924,44,7,2024-05-12,2,Tarjeta,720,1598.0183041409005,2024-05-12 02:51:55
1925,14,8,2024-05-04,3,Efectivo,350,1174.6735266934297,2024-05-04 13:19:28
1926,78,3,2024-01-02,2,Transferencia,50,187.82591299935825,2024-01-02 07:21:59
1927,2,8,2024-03-27,2,Efectivo,350,816.0397980396443,2024-03-27 02:31:47
1928,37,8,2024-05-13,2,Efectivo,350,720.0433808433243,2024-05-13 15:29:41
1929,69,2,2024-06-21,3,Tarjeta,30,185.1359707302675,2024-06-21 01:04:29
1930,38,3,2024-01-05,1,Efectivo,50,78.7408627747393,2024-01-05 22:29:43
1931,41,1,2024-02-29,3,Transferencia,100,397.63039562243614,2024-02-29 07:36:10
1932,62,6,2024-02-27,2,Tarjeta,1000,2165.0630516560195,2024-02-27 17:24:55
1933,60,4,2024-09-13,2,Transferencia,100,270.34129417835976,2024-09-13 16:47:02
1934,14,4,2024-03-22,1,Transferencia,100,127.23691898451334,2024-03-22 02:12:51
1935,89,1,2024-09-08,3,Tarjeta,100,466.1511344141185,2024-09-08 07:07:31
1936,84,8,2024-03-03,2,Transferencia,350,875.8161065470917,2024-03-03 15:49:34
1937,2,7,2024-07-16,1,Tarjeta,720,751.721473345375,2024-07-16 06:30:46
1938,70,2,2024-01-19,2,Transferencia,30,94.13652370270377,2024-01-19 10:35:08
1939,17,8,2024-04-06,1,Tarjeta,350,392.07642622646983,2024-04-06 20:52:59
1940,89,4,2024-01-22,1,Efectivo,100,177.288664210848,2024-01-22 01:03:43
1941,28,5,2024-06-24,3,Transferencia,500,1678.6864470675944,2024-06-24 03:44:14
1942,66,7,2024-05-27,2,Tarjeta,720,1607.0228065233825,2024-05-27 01:05:32
1943,35,4,2024-06-21,3,Transferencia,100,589.0898798544931,2024-06-21 02:50:20
1944,5,5,2024-05-19,2,Transferencia,500,1162.679245815291,2024-05-19 20:34:50
1945,65,8,2024-02-16,3,Transferencia,350,1243.0268312878134,2024-02-16 18:52:45
1946,40,1,2024-03-20,2,Tarjeta,100,308.8014858494285,2024-03-20 07:50:08
1947,76,1,2024-05-28,3,Efectivo,100,340.818653314032,2024-05-28 20:16:20
1948,56,7,2024-01-20,1,Efectivo,720,818.5889780932637,2024-01-20 02:55:10
1949,36,4,2024-05-30,2,Efectivo,100,289.02660206350765,2024-05-30 12:14:05
1950,45,3,2024-01-16,2,Tarjeta,50,147.40107850503603,2024-01-16 02:55:37
1951,23,5,2024-09-04,1,Efectivo,500,570.0037969856811,2024-09-04 20:11:23
1952,47,2,2024-05-28,3,Tarjeta,30,196.75783805577402,2024-05-28 19:12:14
1953,31,4,2024-09-23,2,Transferencia,100,325.4400887675886,2024-09-23 20:04:14
1954,11,2,2024-01-09,2,Transferencia,30,185.61822341202642,2024-01-09 03:49:42
1955,10,4,2024-01-30,3,Efectivo,100,450.3470516437747,2024-01-30 18:13:07
1956,67,3,2024-06-07,1,Tarjeta,50,135.25067539905382,2024-06-07 22:50:38
1957,14,3,2024-09-19,3,Transferencia,50,251.54110661996964,2024-09-19 21:02:00
1958,80,7,2024-02-22,3,Tarjeta,720,2311.1307997367885,2024-02-22 21:40:04
1959,74,7,2024-03-17,3,Tarjeta,720,2335.1768747195624,2024-03-17 06:07:52
1960,93,3,2024-07-27,2,Transferencia,50,239.45244973811393,2024-07-27 22:30:15
1961,10,6,2024-05-18,1,Tarjeta,1000,1080.557466545503,2024-05-18 20:12:26
1962,76,3,2024-03-30,1,Transferencia,50,95.53265545904304,2024-03-30 12:41:42
1963,94,1,2024-08-28,3,Transferencia,100,504.43267490608093,2024-08-28 01:40:57
1964,1,1,2024-01-09,2,Transferencia,100,247.10997155233343,2024-01-09 08:35:16
1965,5,6,2024-06-19,3,Tarjeta,1000,3281.8149871464693,2024-06-19 07:34:28
1966,20,8,2024-04-23,2,Transferencia,350,788.9505851557807,2024-04-23 12:12:58
1967,8,5,2024-02-07,2,Tarjeta,500,1151.313855955759,2024-02-07 06:27:39
1968,43,8,2024-10-03,2,Transferencia,350,723.661394738792,2024-10-03 14:53:03
1969,76,2,2024-08-03,2,Transferencia,30,116.93368572286525,2024-08-03 22:03:20
1970,1,8,2024-05-03,1,Efectivo,350,403.83742898912203,2024-05-03 09:31:33
1971,57,4,2024-05-14,2,Efectivo,100,378.0854441918224,2024-05-14 01:57:23
1972,64,8,2024-07-02,2,Efectivo,350,814.9059269911219,2024-07-02 14:00:30
1973,84,4,2024-09-10,3,Tarjeta,100,581.0650302193474,2024-09-10 10:48:13
1974,28,6,2024-05-09,3,Tarjeta,1000,3160.625162077355,2024-05-09 11:17:22
1975,37,1,2024-07-28,1,Transferencia,100,154.1404187062355,2024-07-28 21:41:05
1976,47,7,2024-03-15,3,Transferencia,720,2222.3316328951437,2024-03-15 08:34:28
1977,76,4,2024-01-12,2,Transferencia,100,364.4781239473996,2024-01-12 07:18:29
1978,37,1,2024-03-12,3,Transferencia,100,396.6806613661069,2024-03-12 06:28:04
1979,49,5,2024-09-25,1,Tarjeta,500,590.9651240435084,2024-09-25 19:10:00
1980,44,2,2024-06-05,3,Transferencia,30,365.92253948920694,2024-06-05 23:22:59
1981,56,5,2024-09-29,3,Transferencia,500,1784.6937302060205,2024-09-29 17:15:07
1982,28,6,2024-09-26,1,Efectivo,1000,1056.8207440192782,2024-09-26 18:04:09
1983,79,8,2024-07-26,1,Transferencia,350,420.938440630528,2024-07-26 08:07:45
1984,6,8,2024-05-21,2,Transferencia,350,860.1328584110994,2024-05-21 22:38:10
1985,61,3,2024-05-05,3,Transferencia,50,215.37394703562572,2024-05-05 06:38:00
1986,20,3,2024-08-22,2,Tarjeta,50,228.1722950995495,2024-08-22 23:29:39
1987,78,3,2024-03-29,3,Efectivo,50,189.26043335189416,2024-03-29 00:04:15
1988,2,5,2024-07-01,3,Transferencia,500,1664.342842514956,2024-07-01 00:25:02
1989,73,4,2024-05-14,2,Transferencia,100,247.87168269164093,2024-05-14 19:29:52
1990,37,2,2024-09-03,3,Efectivo,30,169.38919000976287,2024-09-03 18:10:24
1991,20,3,2024-08-05,3,Transferencia,50,278.56284300700247,2024-08-05 21:03:58
1992,26,6,2024-06-26,3,Tarjeta,1000,3146.758035013456,2024-06-26 19:42:46
1993,29,6,2024-07-02,1,Transferencia,1000,1066.085518207897,2024-07-02 11:29:26
1994,1,3,2024-02-01,2,Tarjeta,50,133.39711531893283,2024-02-01 07:37:05
1995,35,8,2024-03-05,1,Tarjeta,350,405.33225851137,2024-03-05 14:32:08
1996,70,3,2024-01-23,2,Transferencia,50,152.87252344555822,2024-01-23 18:43:16
1997,59,2,2024-06-21,2,Efectivo,30,183.31553150571352,2024-06-21 19:54:54
1998,69,3,2024-09-09,3,Tarjeta,50,352.09924531051956,2024-09-09 01:36:46
1999,33,2,2024-01-03,2,Efectivo,30,180.2076661795137,2024-01-03 23:57:54
2000,51,6,2024-03-02,1,Transferencia,1000,1076.4465959430477,2024-03-02 04:45:06
